Name,Price,Brand,Category,username,Title,Time,Review,Wired,Gaming,Mechanical,Ergonomic,Membrane,Backlit
"







MOTOSPEED 61 Keys Wired/Wireless 3.0 Mechanical Keyboard 60% RGB LED Backlit Type-C Office/Gaming Keyboard for PC/Mac/Linux/iPad/iPhone/Smartphone/Laptop Blue Switch






",,MOTOSPEED,Gaming,Margo,My favorite keyboard ever.,"Reviewed in the United States on June 11, 2019","
  This lightweight, beautiful, 60%, mechanical keyboard is absolutely amazing for the price. I use it for gaming and it is perfect for everything I do. I would not recommend for someone who wants to do office work or type a lot because it doesnt have the F1-12 keys, arrow keys, or a number pad without disabling other keys to get to them. But for gaming, its everything you'd ever want. It has many amazing lighting modes that can be adjusted with speed and brightness, and you can even make your own color layouts. I bought this keyboard for just under $50 and i almost bought the Anne Pro 2 or the Ducky One2 mini, and i am very glad i saved $50 and got something I love just as much. Also you can use it bluetooth so its great for laptops with limited USBs. 5 stars, will buy again in the future.
",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"







MOTOSPEED 61 Keys Wired/Wireless 3.0 Mechanical Keyboard 60% RGB LED Backlit Type-C Office/Gaming Keyboard for PC/Mac/Linux/iPad/iPhone/Smartphone/Laptop Blue Switch






",,MOTOSPEED,Gaming,PeteyPete,Poor usability is a horrible understatement.,"Reviewed in the United States on August 28, 2020","Who thought it was a good idea to make you have to press the FN key for 5 seconds? Accessing the function layers; F1-10, Arrow keys etc all require holding FN + 1-3 for five seconds before they activate, and when they do, that layer is active until you follow the same procedure to turn it off.

Do you use the arrow keys to complete commands? Move the cursor on a document? Do you ever type the '/' or '?' keys, you'll be holding FN+3 for five seconds every time you want to switch from arrows to '?' key. Do you want to change this default behavior? LOL, nope. There isn't any software that will let you change this. Boneheaded.

Why not just use the FN key as a toggle and allow you to quickly access layers while you hold it down? Then go back to normal after releasing? Well, that would be the smart thing to do, what most other 60% keyboards do, at least that would provide some ease of use over not having customizable software.

Spend your money on something a little better like the Dierya, Skyloong, Asceny or Anne Pro keyboards, at least they know what the hell they're doing with the usability.",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"







MOTOSPEED 61 Keys Wired/Wireless 3.0 Mechanical Keyboard 60% RGB LED Backlit Type-C Office/Gaming Keyboard for PC/Mac/Linux/iPad/iPhone/Smartphone/Laptop Blue Switch






",,MOTOSPEED,Gaming,Steve K.,Value for money at first look.,"Reviewed in the United States on March 23, 2019","
  Happy with my keyboard so far. Pretty good value for money. Can’t speak to its durability yet. Four stars for material quality as it is made of plastic, but all the features are as stated and work great.
",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"







MOTOSPEED 61 Keys Wired/Wireless 3.0 Mechanical Keyboard 60% RGB LED Backlit Type-C Office/Gaming Keyboard for PC/Mac/Linux/iPad/iPhone/Smartphone/Laptop Blue Switch






",,MOTOSPEED,Gaming,Jacob,BEST BUDGET 60% RGB MECHANICAL KEYBOARD,"Reviewed in the United States on June 13, 2019","Great 60% keyboard for both gaming and everyday use. There are endless RBG effects and the colors shine beautifully. My only complaint would be that the function keys can be hard to use.

Pro’s
- Cheap
- Great feeling switch’s
- Endless color effects
- Bright RGB lighting
- Strong Build
- Wireless connection
the list can go on forever

Cons
- FN keys can be hard to use at first

If you’re debating on buying this keyboard, buy it. Supply sells out quickly so if in stock, buy it. You will not regret your purchase!",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"







(Backlit Version)REIIE H9+ Backlit Wireless Mini Handheld Remote Keyboard with Touchpad Work for PC,Raspberry Pi 2, Android TV Box ,KODI,Windows 7 8 10






",$14.99 ,NULL,,Jack Hammerly,Raspberry Pi 3 B+ Wireless Keyboard works great!,"Reviewed in the United States on December 17, 2018"," Decided to give this a try for a small 7"" touchscreen OSMC/Kodi build on a Pi 3 B+. While the device does have a 7"" touchscreen, good luck trying to deal with bash while not having a keyboard handy. After receiving this keyboard, I have a feeling once it's installed it'll be used more often than the touchscreen, which is an pleasant surprise.

I saw this item, the reviews and the price without reading much. I pulled the trigger anyhow.

Once received, I was delighted to find that it has a rechargeable battery, and a wireless dongle. I was about to start googling for drivers, github and setup when I plugged in the small dongle and found it worked right out of the box. Very impressive! Even the media controls worked with Kodi and there was no raspi-config, localization configuration or anything else. It just worked.

I figured I would top it off on a charger before spending anymore time with it, and that was another surprise. It needed about 5-10 minutes of charging as the battery was already good to go!

I read another review here before posting this review regarding the device not working with keyboard shortcuts in terminal. That makes sense, as CTRL+X'ing out of something would be difficult. God forbid you have to use Vim. May as well just pull the cord or throw it in the garbage and start over.

Typically if I needed to have SSH access after an install I'll use an SSH client on my phone, and usually not the device itself. REMEMBER TO CHANGE YOUR DEFAULT SSH PASSWORDS PEOPLE!

However, if you're looking for a basic - and I think that's not really doing it justice - keyboard/mouse combo with media controls, and you're working with a GUI and NOT looking for a keyboard/mouse combo for bash, programming or anything in an office/home PC setting, this is the way to go. The price is great!

The device feels sturdy enough. I'm several hours in of active use and the low battery led has not come on. There is no direct way (as far as I can tell) to check the battery percentage. Nonetheless, should it get low it charges via micro USB which you probably have many of laying around.

The battery case also has a small bracket to store the dongle. That's where you'll initially find the dongle when you take it out of the box. The touchpad allows for multi-touch gestures for more complicated interactions too. Overall, it's a great little device, and for this price I see no reason to hesitate. I'm trying to think of some cons to list here with my review, and honestly I just can't think of anything.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Backlit Version)REIIE H9+ Backlit Wireless Mini Handheld Remote Keyboard with Touchpad Work for PC,Raspberry Pi 2, Android TV Box ,KODI,Windows 7 8 10






",$14.99 ,NULL,,Sam,It's actually very nice with a smooth classy surface,"Reviewed in the United States on July 8, 2017","It's actually very nice with a smooth classy surface. Definitely does not look or feel cheap at all. It works as expected, very responsive. The backlit light can be turn on/off easily. The size is just right for medium hands. The trackpad works well and sensitive.

The tracking speed is adjustable by using combination key. The mouse clicks can be either with the L/R buttons on top or by tapping on the trackpad itself. Pairing with my macbook took less than a minute. There's a little hiccup with the pairing for me when my macbook asked to press the key right next to the ""Shift"" button on the right side.

Problem: there is no ""shift"" button on the right side, so I just press the farthest key. It paired and has been working without any issue. Overall, I would definitely buy again if I need another keyboard.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Backlit Version)REIIE H9+ Backlit Wireless Mini Handheld Remote Keyboard with Touchpad Work for PC,Raspberry Pi 2, Android TV Box ,KODI,Windows 7 8 10






",$14.99 ,NULL,,thesoundofthings,Highly Recommended for HTPC,"Reviewed in the United States on August 6, 2017","I have been looking for a decent KB/M combo for controlling my HTPC from the couch without sacrificing any functionality. I originally considered small footprint keyboards. Got this on a flash deal and I love it. Replaceable battery pack is well marked and appears to be a common model (in case you need to replace it). Mine stays charged for about a week before needing recharged, maybe less if left on. Charges in an hour or so via USB. Buttons are easy to use and have a clear tactile detent when pressed. Great range, haven't had any issues immediately connecting when switching off and on. Construction seems solid - no loose parts or weirdness. Windows 7 immediately recognized and no need to install drivers. Has an interesting feature that accelerates mouse movement to better get around screens with its small trackpad. It isn't perfect, but it is a thoughtful addition.

My only complaints are that the backlight will seem to randomly stop working after self powering-down, and I have to use the function key combination to get it working again, not a huge deal. Also, if left for a few minutes to sit until shut off, you must push one of the buttons to get it back on. This button press is registered by the machine, and can therefore lead to unwanted effects on the device it is connected to, like pausing/starting a video.

I wouldn't want to write a novel or play video games on this, but for couch surfing or HTPC, it is very functional.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Backlit Version)REIIE H9+ Backlit Wireless Mini Handheld Remote Keyboard with Touchpad Work for PC,Raspberry Pi 2, Android TV Box ,KODI,Windows 7 8 10






",$14.99 ,NULL,,Scott Ziegler,A must have for set top boxes,"Reviewed in the United States on April 8, 2017","I bought this to solve the problem of the cheap and dreadful remotes that come with the Android TV boxes. This little guy is a great way to control the boxes with ease and it makes life soooo much easier to perform searches. Once you get it connected to the box which is very quick and easy then all you have to do is start typing on the backlit keyboard to find what your looking for.

The battery last for quite a long time, mine has lasted well over a week now with moderate use and showing off its functions to friends.

Overall I think this is a great device to have if you have an Android or similar set top box with a crappy remote, trust me you will throw the stock remote in the trash after using this one time.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Backlit Version)REIIE H9+ Backlit Wireless Mini Handheld Remote Keyboard with Touchpad Work for PC,Raspberry Pi 2, Android TV Box ,KODI,Windows 7 8 10






",$14.99 ,NULL,,Kendall Watson,"Nothing ""remotely"" comes close to this one.","Reviewed in the United States on June 28, 2018","
  I had just bought a computer for my main TV and I hated having a mouse and keyboard on my coffee table. This is the perfect solution for that and it took less then a minute to set up. The trackpad works as it should and the keyboard is pretty easy to use for how small all the buttons are. It kind of reminds me of those old phones from the early 00's that had that sliding keyboard. Anyway, If you're thinking about getting one, this was well worth the price ($13ish) when I bought it. Enjoy!
",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Backlit Version)REIIE H9+ Backlit Wireless Mini Handheld Remote Keyboard with Touchpad Work for PC,Raspberry Pi 2, Android TV Box ,KODI,Windows 7 8 10






",$14.99 ,NULL,,Jesse Huchteman,Battery Sucks,"Reviewed in the United States on February 28, 2019","
  The battery says its fully charged but as soon as you take it off the charger the blue light starts blinking which the manual states means the battery is low. While the blue light is blinking the remote is completely useless. The only way to prevent this is to keep it on the charger which defeats the purpose of having a wireless keyboard. I will say that while on the charger the remote works great as intended. I think the battery is bad but its not worth the hassle of returning. Would appreciate a new battery from the company.
",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Newest Version) PONYBRO Backlit Mini Wireless Keyboard with Touchpad Mouse Combo QWERTY Keypad,Rechargeable Handheld Keyboard Remote for Smart TV,Android TV Box,KODI,Raspberry Pi,PC






",$16.95 ,,,Dragon Reviews,"Sturdy, easy to use and comfortable.","Reviewed in the United States on October 20, 2019","Just received this this morning, been using it for about an hour and feel confident delivering my first thoughts.

I had a previous keyboard similar to this. That product lasted about 6 months before failing. I am confident that this one will last much longer.

By comparison, this product is much sturdier and heavier, the material feels to be of a better quality.

The touchpad is lightly textured, so you are aware you are touching it without looking at the product. The individual buttons are made of a gripping material that even if your hands get sweaty, as they do when gaming, your fingers don't slide across and fumble the keys while in a sensitive PvP situation.

My two complaints are that the directional buttons and media controls should be reversed. As a right handed individual it feels unnatural to be using my left hand to be making adjustments when typing and editing comments, although I suppose I am quickly getting used to it; also I do not like the dual finger drag for scrolling. It hops back up a little bit when you remove your fingers. On a small dialogue box like this review section, you have to scroll way below the section you are aiming for, and it becomes a guessing game. Yes, I can edit the size of the dialogue box, but games generally do not have that option for their chats. The previous handheld keyboard I had used a raised line on the right side of the touchpad that you lightly ran your thumb down, and I feel that that was a much better implementation.

It came well packaged and protected, with no wiggle room inside the box. The instructions are clear and easy to use - it is obvious from some of the wording and tense errors that this is a foreign made product, but the team put in actual effort to have their instructions be understandable by English speakers, which is really nice.

I have been using it straight out of the box for close to an hour and a half, two hours, with the phasing LED option and the battery is working just fine.

Buttons are very well marked, clear and concise even when using colors like blue and purple, in bright or low lights.

I am very pleased with this product, and if my earlier caveats do not bother you, I suggest you purchase this product!",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Newest Version) PONYBRO Backlit Mini Wireless Keyboard with Touchpad Mouse Combo QWERTY Keypad,Rechargeable Handheld Keyboard Remote for Smart TV,Android TV Box,KODI,Raspberry Pi,PC






",$16.95 ,,,Abner Rosenweig,Smart buy for your SmartTV,"Reviewed in the United States on November 14, 2019","Typing with Amazon's Fire TV remote made me feel like Stephen Hawking struggling with a cumbersome text-to-voice machine: I had to go through the alphabetic keyboard letter-by-letter. It was an ordeal to type in the simplest of titles. Using YouTube or Netflix on this device was frustrating enough. Using a Web Browser was, of course, out of the question.

This all changed with the PonyBro USB Keyboard.

Plugging the wireless USB dongle into the back of my FireTV (not all FireTVs or Smart TVs have a USB Input so make sure yours does), I gained a new mini-keyboard remote that makes using FireTV apps 10x easier.

The PonyBro is stylish, with its multi-color backlight option, it's responsive, it's very intuitive.

It also works as a game controller.

With Amazon's remote on the FireTV, it was like I was going through life one-handed. Suddenly, with the PonyBro, it's like feeling the comfort and dexterity of two hands for the first time.

Until Amazon offers mini-keyboards with its smart TVs, the PonyBro mini-keyboard is the way to go.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Newest Version) PONYBRO Backlit Mini Wireless Keyboard with Touchpad Mouse Combo QWERTY Keypad,Rechargeable Handheld Keyboard Remote for Smart TV,Android TV Box,KODI,Raspberry Pi,PC






",$16.95 ,,,Brandon Harris,Really good multiuse controller for the money,"Reviewed in the United States on September 4, 2019","
  I use this Wireless controller with my media PC after my last one died and I enjoy this a lot more then my last one. There is virtually no lag in response time (my computer is about 15 feet away from where I am sitting with the remote) The remote is easy to charge as it comes with a micro usb cable for charging. I havnt figured out everything that the controller can do yet and have not currently tested it for multi use yet but there is a switch to swap from pc to pc or other device. The built on lights make the device look super sleek and I did have my friend mention how cool it looked as was surprised about how little I paid for it. Honestly so far I cant find any complaints about the remote and I am still learning about new things you can do with it. I would highly recommend this remote if you are looking into replacing or getting one for your media pc/compatible tv.
",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Newest Version) PONYBRO Backlit Mini Wireless Keyboard with Touchpad Mouse Combo QWERTY Keypad,Rechargeable Handheld Keyboard Remote for Smart TV,Android TV Box,KODI,Raspberry Pi,PC






",$16.95 ,,,,ennnh.,"Reviewed in the United States on September 10, 2019","
  I bought this to be used with a stick pc.  I was looking to make a compact as possible mobile computer set up and with the stick pc and this together theyre smaller than my camera (setting up a sort of mobile photography studio).  The Bluetooth has a good range and the layout is really solid.  I find it doesn’t always respond though, like mouse clicking sometimes takes multiple attempts to work.  That just frustrates me a ton.  The letters and numbers/key stroke items vs the touchpad are very consistent and you can click the mouse with keys but I dislike that the touchpad isn’t super reliable.Pros:1. it is tiny2. the Bluetooth range is nice3. its comfy to hold and the layout is very logical/user friendlyCons:1. I find its mouse response inconsistent
",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Newest Version) PONYBRO Backlit Mini Wireless Keyboard with Touchpad Mouse Combo QWERTY Keypad,Rechargeable Handheld Keyboard Remote for Smart TV,Android TV Box,KODI,Raspberry Pi,PC






",$16.95 ,,,Alex Rosas,Convenient Wireless Keyboard,"Reviewed in the United States on September 3, 2019","
  This wireless keyboard is great! Simply plug in the provided USB receiver to your device and your ready to go. Touchpad is super responsive and the buttons are just the same. I love being able to sit back and browse/use my laptop without having to hunch over. Would be great to use it on something connected to a much larger monitor as well. I’m considering using it to control a slide deck for a work presentation - think of it as an extension of your keyboard and mouse.
",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







(Newest Version) PONYBRO Backlit Mini Wireless Keyboard with Touchpad Mouse Combo QWERTY Keypad,Rechargeable Handheld Keyboard Remote for Smart TV,Android TV Box,KODI,Raspberry Pi,PC






",$16.95 ,,,DetroitCityG,Greatest Mini Keyboard,"Reviewed in the United States on February 22, 2020","
  Very nice small form factor keyboard. Things you need to know is that this uses a  usb receiver and is not bluetooth. You will need an otg cable to use this with tablets and mobile devices that do not have a usb port. Connection though is automatic and works great for the pc, htpc, smart tv, raspberry pi projects,  ect. There were no instructions provided with mine but controlling rgb was easy to figure out. My only gripe which isnt really is the power button. For my htpc the power button isnt needed and ive inadvertantly pressed it many times therefore shutting down the computer. Had to disable the power button in windows.
",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"







Gaming Keyboard,Retro Punk Typewriter-Style, Blue Switches, White Backlight, USB Wired, for PC Laptop Desktop Computer, for Game and Office, Stylish Pink Mechanical Keyboard (Round Keycaps)






",$59.99 ,,,Alexsandra,Worth it!!!,"Reviewed in the United States on May 27, 2020","
  I am completely in love with this keyboard. I usually use it for gaming but I also really enjoy using it for work. It’s very cute and love the texture. I highly recommend it!!!
",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"







Gaming Keyboard,Retro Punk Typewriter-Style, Blue Switches, White Backlight, USB Wired, for PC Laptop Desktop Computer, for Game and Office, Stylish Pink Mechanical Keyboard (Round Keycaps)






",$59.99 ,,,Suzy Wegner,love it!,"Reviewed in the United States on July 20, 2020","
  i love this keyboard. i was looking for something vintage, and this is amazing. i got the one with round buttons like an old school typewriter... i absolutely love my keyboard. matches my pink office perfectly! if anything ever happens, i will buy again.  i just wanted to add something, cuz i have 2 toddlers at home, you cant type quietly, its kinda loud, although it does not bother me at all, it wakes my kids up when they fall asleep near my office.  its nothing too loud, or out of the ordinary, but just thought id let you know. buy it!!! you wont regret it.
",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"







Gaming Keyboard,Retro Punk Typewriter-Style, Blue Switches, White Backlight, USB Wired, for PC Laptop Desktop Computer, for Game and Office, Stylish Pink Mechanical Keyboard (Round Keycaps)






",$59.99 ,,,Jennifer L.,It’s so cute! And love the clicking.,"Reviewed in the United States on September 8, 2020","
  I’ve been making a pink themed gaming computer and finally settled on this adorable pink keyboard. Pink keyboards are kinda hard to find at least in stores. Love the rounded keys which gives me typewriter vibes. I absolutely adore it. Feels sturdy and heavy (not in a bad way, but it feels durable). It also includes a little plastic tool to remove the keys for easier cleaning. I kinda freaked out when my brother demonstrated it, it was the first time seeing such a thing. I use it for work and gaming. The games I’ve played are Destiny 2 is one of the more fast paced games I’ve played and it has a good reaction time. I at least didn’t notice a delay personally, however I’m not a pro player either. It connects via a USB cable, I kinda wish it was wireless personally just to help with my cable management... which is currently looking like tangled bubblegum due to the pink. But that might make it delay. Either way, I’m very happy with my purchase. If I have any trouble with it, I’ll update my review. So far so good.
",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"







Gaming Keyboard,Retro Punk Typewriter-Style, Blue Switches, White Backlight, USB Wired, for PC Laptop Desktop Computer, for Game and Office, Stylish Pink Mechanical Keyboard (Round Keycaps)






",$59.99 ,,,Trish ,Pretty pink!,"Reviewed in the United States on May 12, 2020","
  I love it!!!
",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"







Gaming Keyboard,Retro Punk Typewriter-Style, Blue Switches, White Backlight, USB Wired, for PC Laptop Desktop Computer, for Game and Office, Stylish Pink Mechanical Keyboard (Round Keycaps)






",$59.99 ,,,Destiny,Love it,"Reviewed in the United States on May 23, 2020","
  Love it
",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"







Gaming Keyboard,Retro Punk Typewriter-Style, Blue Switches, White Backlight, USB Wired, for PC Laptop Desktop Computer, for Game and Office, Stylish Pink Mechanical Keyboard (Round Keycaps)






",$59.99 ,,,Emily Luna,"Maybe the lights are too much, but..","Reviewed in the United States on June 16, 2020","
  I bought this keyboard for my job, and it works really well. I definitely recommend.
",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"







Gaming Keyboard,Retro Punk Typewriter-Style, Blue Switches, White Backlight, USB Wired, for PC Laptop Desktop Computer, for Game and Office, Stylish Pink Mechanical Keyboard (Round Keycaps)






",$59.99 ,,,alexis,"Super Satisfying to Use, Adorable, but a Keys a Little Heavy for Gaming","Reviewed in the United States on July 27, 2020","
  This was my first mechanical keyboard, and after looking around, this was the best price for one that looked this AWESOME. The keys are very much like a click and less like a clack, and they feel fabulous when typing. Gamers might find that they are a little ""heavy"" and take more pressure to click, so it might delay you by just the tiniest bit. I can still play Minecraft, League of Legends, and Ostriv (a city builder) with no real problems. I'm not too picky about it. The keyboard feels like it will hold up to quite a bit of use and the cord is braided, which is a nice touch. The lights are bright and you can use the knob as a dimmer switch. You can also switch it to media mode which lets you use the buttons on the top right to switch between songs and play/pause. Sweet keyboard.
",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"







Gaming Keyboard,Retro Punk Typewriter-Style, Blue Switches, White Backlight, USB Wired, for PC Laptop Desktop Computer, for Game and Office, Stylish Pink Mechanical Keyboard (Round Keycaps)






",$59.99 ,,,Shir,Coolest keyboard ever,"Reviewed in the United States on May 6, 2020","
  This is the most comfortable and coolest keyboard I've ever owned. I am super happy with it. And all the different light features on it keep my grandsons occupied and smiling. Great purchase.
",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"







Macally Mini USB C Keyboard - Plug & Play Compact Keyboard for Mac, Windows, iPad, Android with USB C Port - 78 Scissor Switch Keycaps & 13 Shortcut Keys - Convenient & Small USB Type C Keyboard






",,Macally,Compact USB C,Hana,fn + delete to delete from the left doesn't work,"Reviewed in the United States on July 14, 2020","great product. affordable and good quality for the price. the plastic feels cheap but in exchange it's very light and portable. i use a macbook 13"" and tried so many keyboards and this is by far the one i'm most happy with because it mirrors the macbook's keyboard perfectly, so no crazy muscle memory gymnastic needed like if you were to use a keyboard with a slight different keyboard. Wired but no need to charge/change battery which is great. The wire is long enough for most work set ups so don't worry about length.

HOWEVER, the only downside is that Fn+Delete to delete backward on the macbook does not work on this keyboard. it's not a dealbreaker considering all the pros mentioned above, but something to keep in mind.
Also, while it is USB C (which I adore), it's not the high quality USB C version that comes with Apple products. There's a slight extra pressure that you have to exert to plug it in to the laptop, but once it's connected the connection is smooth, no disruption yet.

Overall great product especially if your main priority is to find something affordable and exactly mirrors the keyboard layout on your Mac.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Macally Mini USB C Keyboard - Plug & Play Compact Keyboard for Mac, Windows, iPad, Android with USB C Port - 78 Scissor Switch Keycaps & 13 Shortcut Keys - Convenient & Small USB Type C Keyboard






",,Macally,Compact USB C,HE,Defective after one use,"Reviewed in the United States on May 28, 2020","I purchased this keyboard to use with two 15"" MacBook Pros, both running on Catalina. I initially plugged it in and it worked just fine. After plugging it out after roughly 3 hours and plugging it into my second MacBook, the power light would not light up. I attempted to troubleshoot it by plugged the device into all USB-C ports of that device and the former device. It the power light would not come up. No external device was recognize and no other keyboard visible in System Preferences. I ensured the keyboard was correctly plugged in, however it must have short-circuited after unplugging it the first time.

Physically, the keyboard is light weight, cheap and nothing special. Unfortunately, you get what you pay for. I would've been entirely fine with the physical aspect, if the keyboard would at least work. After just one use it become entirely useless.

My overall recommendation is to stay away from Macally and invest a couple more dollars into a different brand. It'll be cheaper in the end, since you won't have to buy two keyboards after one does not work. Very disappointing.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Macally Mini USB C Keyboard - Plug & Play Compact Keyboard for Mac, Windows, iPad, Android with USB C Port - 78 Scissor Switch Keycaps & 13 Shortcut Keys - Convenient & Small USB Type C Keyboard






",,Macally,Compact USB C,GuidotheItalian,Nice Keyboard,"Reviewed in the United States on August 8, 2020","
  I bought it to replace a wireless Mac keyboard and so far I like it much better than the Apple keyboard.  I did not like the latency of the Apple keyboard on the first few keys pressed.  This keyboard, being hard wired, responds instantly.It aso looks good.  Yes, it's plastic and has a plastically feel to it, but I think it's just in your mind.  Keyboard is great.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Macally Mini USB C Keyboard - Plug & Play Compact Keyboard for Mac, Windows, iPad, Android with USB C Port - 78 Scissor Switch Keycaps & 13 Shortcut Keys - Convenient & Small USB Type C Keyboard






",,Macally,Compact USB C,David A. Grim,Does not come with adapter,"Reviewed in the United States on May 27, 2020","
  Have only one USB c port and do not want to spend money on an adapter. Are they just unaware that most Macs and PC's still have regular USB ports? Returned.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Macally Mini USB C Keyboard - Plug & Play Compact Keyboard for Mac, Windows, iPad, Android with USB C Port - 78 Scissor Switch Keycaps & 13 Shortcut Keys - Convenient & Small USB Type C Keyboard






",,Macally,Compact USB C,MELISSA G,"Great product, would reccomend","Reviewed in the United States on July 2, 2020","
  So far it’s been great, I’ve been through a few keyboards, the first Bluetooth one would not stay connected or charged, the I bought a wired keyboard that was supposed to be compatible with my iPad Pro,  but it wasn’t. Love the versatility of the case.This one works perfectly, connected easily and holds its charge well. Feels more like a mini laptop than a tablet.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Macally Mini USB C Keyboard - Plug & Play Compact Keyboard for Mac, Windows, iPad, Android with USB C Port - 78 Scissor Switch Keycaps & 13 Shortcut Keys - Convenient & Small USB Type C Keyboard






",,Macally,Compact USB C,Tarunay R.,"Value for money, small, lightweight, mechanical keyboard","Reviewed in the United States on June 4, 2020","
  This is the USB - C model, so it's perfect for new Macbooks which only have USB - C ports. Don't buy this if you have the old USB port, they have another model for that.It's really sleek and the keys have a satisfying mechanical feeling. USB cable also means no hassle of charging (yeah, i like going back in time sometimes). Very light and small, not meant to be something very sturdy or ergonomic. I think it's great value for money at this price and does as expected.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Macally Mini USB C Keyboard - Plug & Play Compact Keyboard for Mac, Windows, iPad, Android with USB C Port - 78 Scissor Switch Keycaps & 13 Shortcut Keys - Convenient & Small USB Type C Keyboard






",,Macally,Compact USB C,Amazon Customer,"So far so good, had it a week","Reviewed in the United States on July 20, 2020","
  Only had it a week, but I like this keyboard. Only downside is it is a bit too lightweight. It is affordable. I like that it has a USB-C plug in and is wired... so no battery to worry about. I really like that there was a slip inside the box to go to manufacturer website within 14 days, and then the warranty is extended to 2 years for free if you do so. Hopefully I won't need to test that offer. (I don't know if that is always offered.).
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Macally Mini USB C Keyboard - Plug & Play Compact Keyboard for Mac, Windows, iPad, Android with USB C Port - 78 Scissor Switch Keycaps & 13 Shortcut Keys - Convenient & Small USB Type C Keyboard






",,Macally,Compact USB C,Donna F. Cavalier,"Love the size and the key ""feel""","Reviewed in the United States on July 14, 2020","
  I am a little in love with this keyboard. The small size doesn't mean you have small keys. Instead the keys are nice and big, and they have a good feel to them. You know you've pressed a key correctly, without noisy keys. It's kind of perfect, I think.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
